X,Y,timestamp,anch0,anch1,anch2,anch3
4.409886793463,5.43811670180449,142.8,5612.0,1999.0,,4998.0
4.4231186053935705,5.441662149625944,142.9,5609.0,2028.0,,4959.0
4.43732132763862,5.445467751678581,143.0,5623.0,2007.0,,5012.0
4.452114547776748,5.449431576919376,143.1,5658.0,2006.0,,4958.0
4.467266902817873,5.453491631918132,143.2,5601.0,1991.0,,5014.0
4.4826376801175085,5.457610212893877,143.3,5588.0,1979.0,,5004.0
4.498141299654987,5.461764388784755,143.4,5602.0,2005.0,,5029.0
4.513725712517151,5.465940213148154,143.5,5603.0,2010.0,,5045.0
4.5293592630745305,5.47012920389688,143.6,5600.0,2022.0,,5046.0
4.545022698688967,5.474326202310087,143.7,5601.0,1964.0,,5184.0
4.56070431009781,5.478528070905172,143.8,5634.0,1995.0,,5155.0
4.576396975844189,5.482732901496478,143.9,5564.0,1997.0,,5169.0
4.592096364728965,5.4869395335444935,144.0,5614.0,2004.0,,5211.0
4.607799842559973,5.49114726122065,144.1,5630.0,1949.0,,5257.0
4.623505807247767,5.495355655247041,144.2,5627.0,1973.0,,5223.0
4.6392132844175,5.499564454541116,144.3,5634.0,1991.0,,5091.0
4.654921681464095,5.503773500315072,144.4,5641.0,1997.0,,5095.0
4.670630637971047,5.507982695995746,144.5,5604.0,1970.0,,5132.0
4.686339934736624,5.512191982848302,144.6,5487.0,1965.0,,5153.0
4.702049438444516,5.516401325150799,144.7,5469.0,1938.0,,5143.0
4.717759068013075,5.520610701177507,144.8,5494.0,1977.0,,5216.0
4.733468774129244,5.524820097715053,144.9,5482.0,1984.0,,5149.0
4.749178526801319,5.529029506727198,145.0,5510.0,1973.0,,5339.0
4.764888307788639,5.533238923326379,145.1,5524.0,1949.0,,5290.0
4.780598105997416,5.537448344540026,145.2,5486.0,1978.0,,5340.0
4.796307914680522,5.541657768560259,145.3,5489.0,1984.0,,5364.0
4.812017729734419,5.545867194287537,145.4,5568.0,1929.0,,5330.0
4.827727548663377,5.550076621053132,145.5,5512.0,1936.0,,5371.0
4.843437369949516,5.554286048450331,145.6,5585.0,1929.0,,5409.0
4.859147192669679,5.558495476231776,145.7,5519.0,1956.0,,5505.0
4.87485701626241,5.562704904247023,145.8,5500.0,1922.0,,5509.0
4.890566840386234,5.566914332404576,145.9,5519.0,1967.0,,5541.0
4.906276664833476,5.571123760648789,146.0,5522.0,1950.0,,5548.0
4.921986489477825,5.575333188945818,146.1,5540.0,1957.0,,5602.0
4.937696314242457,5.579542617275075,146.2,5542.0,1957.0,,5622.0
4.953406139080659,5.583752045624045,146.3,5498.0,1985.0,,5328.0
4.969115963964009,5.587961473985112,146.4,5596.0,1918.0,,5360.0
4.984825788875228,5.592170902353647,146.5,5565.0,1970.0,,5386.0
5.000535613803807,5.596380330726834,146.6,5534.0,1903.0,,5374.0
5.016245438743349,5.600589759102959,146.7,5560.0,1948.0,,5375.0
5.03195526368997,5.604799187480979,146.8,5524.0,1943.0,,5462.0
5.047665088641303,5.609008615860263,146.9,5563.0,1949.0,,5418.0
5.063374913595912,5.6132180442404245,147.0,5563.0,1947.0,,5641.0
5.079084738552921,5.6174274726212285,147.1,5527.0,1974.0,,5648.0
5.0947945635118,5.621636901002534,147.2,5611.0,1974.0,,5656.0
5.110504388472223,5.625846329384253,147.3,5565.0,1984.0,,5648.0
5.126214213433993,5.630055757766334,147.4,5992.0,1946.0,,5720.0
5.141924038396993,5.634265186148743,147.5,5946.0,1948.0,,5695.0
5.1576338633611485,5.638474614531463,147.6,5935.0,1974.0,,5501.0
5.173343688326416,5.64268404291448,147.7,5989.0,2021.0,,5586.0
5.18905351329277,5.646893471297788,147.8,5965.0,1966.0,,5571.0
5.204763338260189,5.651102899681382,147.9,5960.0,1948.0,,5582.0
5.220473163228669,5.65531232806526,148.0,5970.0,2004.0,,5603.0
5.236182988198201,5.65952175644942,148.1,6012.0,1993.0,,5572.0
5.251892813168782,5.6637311848338605,148.2,5977.0,1970.0,,5617.0
5.267602638140409,5.667940613218582,148.3,5996.0,1997.0,,5536.0
5.283312463113081,5.672150041603583,148.4,6016.0,2026.0,,5516.0
5.299022288086795,5.676359469988864,148.5,6014.0,1985.0,,5510.0
5.314732113061555,5.680568898374425,148.6,6013.0,2037.0,,5571.0
5.3304419380373576,5.684778326760265,148.7,5986.0,1997.0,,5577.0
5.346151763014202,5.688987755146384,148.8,6026.0,2006.0,,5562.0
5.361861587992089,5.693197183532782,148.9,6037.0,2030.0,,5962.0
5.377571412971021,5.697406611919462,149.0,6050.0,2001.0,,5967.0
5.393281237950998,5.70161604030642,149.1,6024.0,2016.0,,5999.0
5.408991062932015,5.705825468693657,149.2,6053.0,1975.0,,5991.0
5.4247008879140735,5.710034897081174,149.3,6029.0,2035.0,,6030.0
5.440410712897179,5.714244325468971,149.4,6049.0,2049.0,,6017.0
5.456120537881325,5.718453753857046,149.5,5940.0,2091.0,,5967.0
5.471830362866518,5.722663182245403,149.6,5982.0,2055.0,,5963.0
5.4875401878527486,5.726872610634037,149.7,5970.0,2027.0,,6041.0
5.503250012840026,5.731082039022952,149.8,5986.0,2076.0,,6020.0
5.518959837828344,5.735291467412146,149.9,5973.0,2035.0,,5995.0
5.5346696628177074,5.739500895801619,150.0,5945.0,2093.0,,6090.0
5.5503794878081125,5.743710324191372,150.1,6017.0,2046.0,,6067.0
5.566089312799559,5.747919752581404,150.2,6037.0,2096.0,,5938.0
5.581799137792052,5.752129180971716,150.3,6058.0,2084.0,,5931.0
5.597508962785583,5.756338609362307,150.4,6038.0,2109.0,,5952.0
5.613218787780158,5.7605480377531775,150.5,6013.0,2137.0,,5937.0
5.628928612775775,5.764757466144326,150.6,6018.0,2100.0,,6011.0
5.644638437772438,5.768966894535756,150.7,6018.0,2100.0,,6039.0
5.660348262770142,5.773176322927465,150.8,6006.0,2175.0,,6001.0
5.676058087768891,5.777385751319453,150.9,6013.0,2101.0,,6011.0
5.6917679127686815,5.78159517971172,151.0,6091.0,2152.0,,6043.0
5.707477737769511,5.785804608104267,151.1,6054.0,2182.0,,6044.0
5.72318756277139,5.790014036497095,151.2,6067.0,2139.0,,6025.0
5.738897387774309,5.794223464890201,151.3,5877.0,2151.0,,6076.0
5.754607212778272,5.798432893283586,151.4,5893.0,2145.0,,6058.0
5.770317037783277,5.802642321677251,151.5,5898.0,2189.0,,6347.0
5.786026862789327,5.806851750071195,151.6,5915.0,2142.0,,6408.0
5.801736687796416,5.811061178465419,151.7,5954.0,2201.0,,6382.0
5.81744651280455,5.815270606859922,151.8,5946.0,2230.0,,6439.0
5.833156337813728,5.819480035254705,151.9,5892.0,2202.0,,6438.0
5.848866162823948,5.823689463649767,152.0,6004.0,2243.0,,6431.0
5.864575987835211,5.827898892045109,152.1,5951.0,2205.0,,6279.0
5.880285812847517,5.832108320440731,152.2,5929.0,2291.0,,6303.0
5.895995637860865,5.836317748836631,152.3,5953.0,2244.0,,6316.0
5.911705462875257,5.8405271772328105,152.4,5916.0,2275.0,,6321.0
5.929473555684492,5.813484367850349,152.5,5942.0,2255.0,,6312.0
5.9475223213747626,5.7821798896798695,152.6,5924.0,2253.0,,6331.0
5.965571087065033,5.75087541150939,152.7,6055.0,2267.0,,6344.0
5.983619852755304,5.71957093333891,152.8,6021.0,2288.0,,6342.0
6.001668618445574,5.688266455168431,152.9,6002.0,2228.0,,6362.0
6.019717384135845,5.656961976997951,153.0,5974.0,2213.0,,6380.0
6.037766149826116,5.625657498827471,153.1,6052.0,2244.0,,6595.0
6.055814915516386,5.594353020656992,153.2,6009.0,2232.0,,6613.0
6.073863681206657,5.563048542486512,153.3,5982.0,2223.0,,6611.0
6.091912446896927,5.531744064316032,153.4,5949.0,2205.0,,6612.0
6.109961212587198,5.500439586145553,153.5,5550.0,2234.0,,6636.0
6.128009978277468,5.469135107975073,153.6,5527.0,2221.0,,6630.0
6.146058743967739,5.437830629804593,153.7,5466.0,2254.0,,6621.0
6.16410750965801,5.406526151634114,153.8,5628.0,2207.0,,6631.0
6.18215627534828,5.375221673463634,153.9,5584.0,2272.0,,6617.0
6.200205041038551,5.343917195293154,154.0,5589.0,2246.0,,6713.0
6.218253806728821,5.312612717122675,154.1,5545.0,2230.0,,6405.0
6.236302572419092,5.281308238952195,154.2,5709.0,2247.0,,6462.0
6.2543513381093625,5.250003760781715,154.3,5676.0,2240.0,,6427.0
6.272400103799633,5.218699282611236,154.4,5644.0,2286.0,,6483.0
6.290448869489904,5.187394804440756,154.5,5634.0,2276.0,,6461.0
6.308497635180174,5.156090326270276,154.6,5464.0,2264.0,,6501.0
6.326546400870445,5.124785848099797,154.7,5411.0,2300.0,,6511.0
6.344595166560715,5.093481369929317,154.8,5373.0,2306.0,,6511.0
6.362643932250986,5.062176891758837,154.9,5350.0,2319.0,,6522.0
6.380692697941257,5.030872413588358,155.0,5571.0,2299.0,,6669.0
6.398741463631527,4.999567935417878,155.1,5564.0,2361.0,,6664.0
6.416790229321798,4.968263457247399,155.2,5543.0,2341.0,,6714.0
6.434838995012068,4.936958979076919,155.3,5522.0,2383.0,,6760.0
6.452887760702339,4.905654500906439,155.4,5377.0,2388.0,,6709.0
6.4709365263926095,4.87435002273596,155.5,5370.0,2346.0,,6754.0
6.48898529208288,4.84304554456548,155.6,5361.0,2436.0,,6748.0
6.507034057773151,4.811741066395,155.7,5298.0,2430.0,,6810.0
6.525082823463421,4.7804365882245206,155.8,5180.0,2470.0,,6680.0
6.543131589153692,4.749132110054041,155.9,5183.0,2463.0,,6711.0
6.561180354843962,4.717827631883561,156.0,5144.0,2448.0,,6750.0
6.579229120534233,4.686523153713082,156.1,5177.0,2468.0,,6685.0
6.597277886224504,4.655218675542602,156.2,5083.0,2480.0,,6794.0
6.615326651914774,4.623914197372122,156.3,5194.0,2509.0,,6781.0
6.633375417605045,4.592609719201643,156.4,5205.0,2485.0,,6751.0
6.651424183295315,4.561305241031163,156.5,5207.0,2531.0,,6654.0
6.669472948985586,4.530000762860683,156.6,5168.0,2567.0,,6725.0
6.6875217146758565,4.498696284690204,156.7,5068.0,2579.0,,6654.0
6.705570480366127,4.467391806519724,156.8,5074.0,2629.0,,6687.0
6.723619246056398,4.436087328349244,156.9,5020.0,2610.0,,6733.0
6.741668011746668,4.404782850178765,157.0,4997.0,2619.0,,6731.0
6.759716777436939,4.373478372008285,157.1,4983.0,2664.0,,6796.0
6.7777655431272095,4.342173893837805,157.2,4974.0,2724.0,,6791.0
6.79581430881748,4.310869415667326,157.3,4932.0,2694.0,,6853.0
6.813863074507751,4.279564937496846,157.4,4944.0,2744.0,,6827.0
6.831911840198021,4.248260459326366,157.5,4902.0,2742.0,,6838.0
6.849960605888292,4.216955981155887,157.6,4696.0,2778.0,,6860.0
6.868009371578562,4.185651502985407,157.7,4682.0,2828.0,,6848.0
6.886058137268833,4.154347024814928,157.8,4689.0,2808.0,,7297.0
6.904106902959104,4.123042546644448,157.9,4711.0,2857.0,,7255.0
6.922155668649374,4.091738068473968,158.0,4648.0,2881.0,,7311.0
6.940204434339645,4.0604335903034885,158.1,4632.0,2913.0,,7323.0
6.958253200029915,4.029129112133009,158.2,4588.0,2951.0,,7357.0
6.976301965720186,3.997824633962529,158.3,4589.0,2988.0,,7367.0
6.9943507314104565,3.9665201557920495,158.4,4531.0,2971.0,,7344.0
7.012399497100727,3.93521567762157,158.5,4491.0,3067.0,,7363.0
7.030448262790998,3.90391119945109,158.6,4503.0,3043.0,,7376.0
7.048497028481268,3.8726067212806106,158.7,4647.0,3022.0,,7433.0
7.066545794171539,3.841302243110131,158.8,4638.0,3057.0,,7424.0
7.084594559861809,3.8099977649396513,158.9,4611.0,3065.0,,7295.0
7.10264332555208,3.778693286769172,159.0,4551.0,3108.0,,7289.0
7.120692091242351,3.747388808598692,159.1,4522.0,3131.0,,7353.0
7.138740856932621,3.716084330428212,159.2,4652.0,3176.0,,7320.0
7.156789622622892,3.6847798522577326,159.3,4603.0,3171.0,,7386.0
7.174838388313162,3.653475374087253,159.4,4611.0,3243.0,,7412.0
7.192887154003433,3.622170895916773,159.5,4583.0,3260.0,,7305.0
7.210935919693703,3.5908664177462937,159.6,4530.0,3264.0,,7336.0
7.228984685383974,3.559561939575814,159.7,4473.0,3296.0,,7355.0
7.247033451074245,3.5282574614053344,159.8,4472.0,3335.0,7904.0,7332.0
7.264264422829651,3.497770777169725,159.9,4447.0,3340.0,7889.0,7358.0
7.279039781629779,3.469739705889393,160.0,4389.0,3446.0,7862.0,7376.0
7.29074129260781,3.4441553938391927,160.1,4401.0,3327.0,7958.0,7396.0
7.302420770899268,3.416780963841726,160.2,4401.0,3320.0,7938.0,7406.0
7.318459525937464,3.38789507428656,160.3,4412.0,3410.0,7894.0,7455.0
7.336354968587322,3.358273604621568,160.4,4400.0,3384.0,7911.0,7482.0
7.354660774838519,3.327609564269375,160.5,4350.0,3311.0,7930.0,7522.0
7.37270954052879,3.2963050860988954,160.6,4377.0,3341.0,7911.0,7541.0
7.390758306219061,3.265000607928416,160.7,4401.0,3324.0,7939.0,7542.0
7.408807071909331,3.233696129757936,160.8,4335.0,3280.0,7938.0,7590.0
7.426855837599602,3.2023916515874564,160.9,4330.0,3315.0,7949.0,7601.0
7.444904603289872,3.1710871734169768,161.0,4303.0,3313.0,,7677.0
7.462953368980143,3.139782695246497,161.1,4309.0,3372.0,,7698.0
7.481002134670414,3.108478217076017,161.2,4293.0,3473.0,,7690.0
7.499050900360684,3.077173738905538,161.3,4375.0,3543.0,,7749.0
7.517099666050955,3.045869260735058,161.4,4387.0,3577.0,,7755.0
7.535148431741225,3.0145647825645785,161.5,4398.0,3676.0,,7729.0
7.553197197431496,2.983260304394099,161.6,4417.0,3714.0,,7779.0
7.571245963121767,2.951955826223619,161.7,4354.0,3785.0,,7805.0
7.589294728812037,2.9206513480531395,161.8,4337.0,3891.0,,7805.0
7.607343494502308,2.88934686988266,161.9,4333.0,3891.0,,7842.0
7.623837360345986,2.8590046699173977,162.0,4357.0,3941.0,,7779.0
7.641264290402782,2.8294893176708675,162.1,4350.0,3985.0,,7821.0
7.660504871061202,2.7988607469750337,162.2,4348.0,4056.0,,7849.0
7.678967011740762,2.7676396988719763,162.3,4301.0,4054.0,,7894.0
7.697015777431033,2.7363352207014966,162.4,4339.0,4107.0,,7806.0
7.666507083207678,2.706401935176615,162.5,4295.0,4075.0,,7855.0
7.628742676583437,2.6766735405068225,162.6,4249.0,4052.0,,7822.0
7.59228531664278,2.64636701255805,162.7,3995.0,4063.0,,7796.0
7.55824641091778,2.616126607023193,162.8,3973.0,4036.0,,7864.0
7.521958924379323,2.5869408600070254,162.9,3762.0,4067.0,,7815.0
7.484382476626813,2.557399035933919,163.0,3704.0,4035.0,,7747.0
7.446618070002572,2.5276706412641268,163.1,4054.0,3998.0,,7727.0
7.408853663378331,2.4979422465943344,163.2,4029.0,4029.0,,7764.0
7.3710892567540895,2.468213851924542,163.3,3966.0,4063.0,,7720.0
7.333324850129848,2.4384854572547496,163.4,3928.0,4007.0,,7671.0
7.295560443505607,2.4087570625849573,163.5,3898.0,4025.0,,7600.0
7.257796036881366,2.379028667915165,163.6,3740.0,4013.0,,7519.0
7.220031630257125,2.3493002732453725,163.7,3679.0,4009.0,,7497.0
7.182267223632884,2.31957187857558,163.8,3592.0,4022.0,,7485.0
7.144502817008643,2.289843483905788,163.9,3556.0,4037.0,,7439.0
7.106738410384402,2.260115089235996,164.0,3342.0,4031.0,7549.0,7424.0
7.068974003760161,2.230386694566203,164.1,3356.0,4021.0,7481.0,7370.0
7.03120959713592,2.2006582998964106,164.2,3305.0,3999.0,7448.0,7364.0
6.993445190511679,2.170929905226618,164.3,3345.0,4040.0,7385.0,7336.0
6.955680783887438,2.141201510556826,164.4,3313.0,4047.0,7399.0,7291.0
6.924033791118111,2.1145151738146217,164.5,3379.0,4044.0,7346.0,7415.0
6.894167720010604,2.0854063819493285,164.6,3391.0,4034.0,7303.0,7394.0
6.859764131077863,2.0549205601321265,164.7,3353.0,4016.0,7345.0,7372.0
6.8219997244536215,2.025192165462334,164.8,3377.0,4102.0,7342.0,7323.0
6.78423531782938,1.9954637707925384,164.9,3329.0,4091.0,7397.0,7378.0
6.746470911205139,1.965735376122724,165.0,3298.0,4085.0,7334.0,7365.0
6.708706504580898,1.936006981452909,165.1,3253.0,4073.0,7348.0,7384.0
6.673674846187256,1.9064640183151709,165.2,3221.0,4064.0,7314.0,7337.0
6.637109038137372,1.876559940681079,165.3,3164.0,4093.0,7247.0,7324.0
6.599344631513131,1.846831546011264,165.4,3123.0,3720.0,6835.0,7312.0
6.56158022488889,1.8171031513414493,165.5,3076.0,3689.0,6802.0,7316.0
6.523815818264649,1.787374756671635,165.6,3034.0,3712.0,6738.0,7269.0
6.486051411640408,1.7576463620018203,165.7,2976.0,3761.0,6710.0,6900.0
6.448287005016167,1.7279179673320058,165.8,2990.0,3732.0,6798.0,6859.0
6.410522598391926,1.6981895726621912,165.9,2931.0,3782.0,6729.0,6787.0
6.3727581917676845,1.6684611779923766,166.0,2900.0,3781.0,6685.0,6792.0
6.334993785143444,1.638732783322562,166.1,2853.0,3782.0,6711.0,6763.0
6.297229378519202,1.6090043886527474,166.2,2826.0,3806.0,6729.0,6712.0
6.259464971894961,1.5792759939829328,166.3,2803.0,3815.0,6496.0,6695.0
6.22170056527072,1.5495475993131185,166.4,2718.0,3962.0,6475.0,6713.0
6.183936158646479,1.5198192046433037,166.5,2698.0,3945.0,6700.0,6789.0
6.146171752022238,1.490090809973489,166.6,2677.0,3971.0,6634.0,6766.0
6.109905325862107,1.4623360467431896,166.7,2635.0,3975.0,6575.0,6789.0
6.074155083160726,1.4325405410716572,166.8,2595.0,4018.0,6323.0,6733.0
6.036728909308174,1.4024133461947623,166.9,2582.0,4039.0,6315.0,6657.0
5.998964502683933,1.372684951524948,167.0,2545.0,4192.0,6493.0,6722.0
5.961200096059692,1.3429565568551334,167.1,2497.0,4295.0,6408.0,6744.0
5.9233386890984505,1.3132091601319618,167.2,2479.0,4279.0,6345.0,6710.0
5.8858083793976,1.283118286984821,167.3,2465.0,4288.0,6074.0,6718.0
5.848043972773358,1.2533898923150064,167.4,2369.0,4352.0,6003.0,6693.0
5.810279566149117,1.2236614976451918,167.5,2377.0,4385.0,5991.0,6527.0
5.772515159524876,1.1939331029753772,167.6,2362.0,4390.0,5912.0,6450.0
5.734750752900635,1.1642047083055629,167.7,2335.0,4381.0,6029.0,6489.0
5.696986346276394,1.134476313635748,167.8,2248.0,4410.0,5999.0,6413.0
5.659221939652153,1.1047479189659335,167.9,2235.0,4396.0,5932.0,
5.621457533027912,1.075019524296119,168.0,2198.0,4297.0,5980.0,
5.583693126403671,1.0452911296263043,168.1,2210.0,4287.0,6008.0,
5.54592871977943,1.0155627349564895,168.2,2094.0,4345.0,5569.0,
5.508164313155189,0.9858343402866752,168.3,2093.0,4400.0,5537.0,
5.470399906530948,0.9561059456168606,168.4,2113.0,4378.0,5508.0,
5.432635499906707,0.926377550947046,168.5,2106.0,4346.0,5611.0,
5.3948710932824655,0.8966491562772314,168.6,2069.0,4419.0,5559.0,
5.357879484725436,0.868679378365209,168.7,2053.0,4440.0,5710.0,
5.321474039574977,0.8387748884554129,168.8,1994.0,4433.0,5666.0,
5.28396479538626,0.8086226090336013,168.9,2015.0,4529.0,5631.0,
5.246200388762019,0.7788942143637867,169.0,1971.0,4587.0,5435.0,
5.208435982137778,0.7491658196939721,169.1,1946.0,4606.0,5365.0,
5.170386392546282,0.7192928881834721,169.2,1950.0,4561.0,5563.0,
5.132845260338287,0.6892526389134012,169.3,1882.0,4581.0,5528.0,
5.0950808537140455,0.6595242442435866,169.4,1905.0,4615.0,5455.0,
5.057316447089804,0.629795849573772,169.5,1902.0,4612.0,5399.0,
5.019552040465563,0.6000674549039574,169.6,1864.0,4482.0,5332.0,
4.981787633841322,0.5703390602341428,169.7,1872.0,4554.0,5215.0,
4.944023227217081,0.5406106655643282,169.8,1874.0,4552.0,5159.0,
4.90625882059284,0.5108822708945137,169.9,1856.0,4583.0,5111.0,
4.868494413968599,0.4811538762246991,170.0,1835.0,4682.0,5237.0,
4.830730007344358,0.4514254815548845,170.1,1848.0,4674.0,5241.0,
4.792965600720117,0.4216970868850699,170.2,1818.0,4707.0,5092.0,
4.755201194095876,0.3919686922152553,170.3,1853.0,4924.0,5078.0,
4.717436787471635,0.3622402975454407,170.4,1859.0,4917.0,4993.0,
4.679672380847394,0.3325119028756261,170.5,1833.0,4955.0,4963.0,
4.641907974223153,0.3027835082058115,170.6,1851.0,5008.0,4948.0,
4.604638155969451,0.2742822153449576,170.7,1848.0,5031.0,4893.0,
4.568440331865411,0.2451710273409788,170.8,1832.0,5077.0,4717.0,
4.531157715645139,0.2146149716202197,170.9,1836.0,,4659.0,
4.493393309020898,0.1848865769504051,171.0,1828.0,,4617.0,
4.455628902396657,0.1551581822805905,171.1,1897.0,,4562.0,
4.417637292773903,0.1252621660075479,171.2,1912.0,,4501.0,
4.379936798049221,0.0951801839944583,171.3,1869.0,,4646.0,
4.34217239142498,0.0654517893246451,171.4,1915.0,,4601.0,
4.304407984800739,0.0357233946548313,171.5,1899.0,,4572.0,
4.266643578176498,0.0059949999850174,171.6,1940.0,,4610.0,
4.228879171552257,-0.0237333946847964,171.7,1954.0,,4580.0,
4.191114764928016,-0.0534617893546102,171.8,1937.0,,4463.0,
4.153350358303775,-0.0831901840244237,171.9,1988.0,,4436.0,
4.115585951679534,-0.1129185786942369,172.0,1998.0,,4377.0,
4.077821545055293,-0.1426469733640509,172.1,2034.0,,4378.0,
4.040057138431052,-0.1723753680338655,172.2,2058.0,,4402.0,
4.00229273180681,-0.20210376270368,172.3,2024.0,,4343.0,
3.964528325182528,-0.2318321573734946,172.4,2094.0,,4306.0,
4.001615916448738,-0.2289203774988786,172.5,2083.0,,4311.0,
4.050888716673825,-0.22069508083796,172.6,2044.0,,4431.0,
4.100161516898911,-0.2124697841770413,172.7,2007.0,,4443.0,
4.142477684581458,-0.2107974429025617,172.8,2046.0,,4419.0,
4.186985007397978,-0.2073376236502266,172.9,1971.0,,4539.0,
4.233980701439395,-0.2013894331729938,173.0,1969.0,,4583.0,
4.282143020972296,-0.1942746172042933,173.1,1884.0,,4532.0,
4.330940675816139,-0.1865244659246335,173.2,1913.0,,4579.0,
4.380059621927477,-0.1784530233774791,173.3,1925.0,,4615.0,
4.429307952866246,-0.1702521960028934,173.4,1901.0,,4550.0,
4.478573069912039,-0.1620345825212984,173.5,1864.0,,4593.0,
4.527810324189643,-0.1538448318078959,173.6,1830.0,,4664.0,
4.577005157375783,-0.145697502185956,173.7,1860.0,5545.0,4672.0,
4.626148098235137,-0.1376020648908024,173.8,1800.0,5484.0,4919.0,
4.675224195565116,-0.1295734711250226,173.9,1765.0,5497.0,4946.0,
4.724207572203047,-0.1216375980512915,174.0,1829.0,5369.0,4975.0,
4.773056007760984,-0.1138366660575551,174.1,1761.0,5439.0,5007.0,
4.821704920489306,-0.1062352568934348,174.2,1763.0,5393.0,5171.0,
4.863763599912878,-0.105471477607845,174.3,1787.0,5375.0,5227.0,
4.907313354398942,-0.104124073275209,174.4,1756.0,5367.0,5229.0,
4.95101316301527,-0.1033117494161707,174.5,1788.0,5417.0,5106.0,
4.994735475492467,-0.1031343987971307,174.6,1803.0,5318.0,5175.0,
5.038553680732348,-0.1033314430067627,174.7,1798.0,5379.0,5343.0,
5.082412106208319,-0.1038442776808253,174.8,1755.0,5419.0,5355.0,
5.126337314905396,-0.1044424175255796,174.9,1790.0,5452.0,5510.0,
5.171125794229192,-0.1045456574961659,175.0,1806.0,5354.0,5559.0,
5.21798399609332,-0.1030828397089851,175.1,1752.0,5374.0,5560.0,
5.266178283195699,-0.0992718299869794,175.2,1761.0,5400.0,5322.0,
5.314971009449626,-0.0927520706912735,175.3,1780.0,5400.0,5429.0,
5.364240037843652,-0.084532051958726,175.4,1796.0,5346.0,5644.0,
5.413512838068739,-0.0763067552978088,175.5,1762.0,5452.0,5744.0,
5.462785638293825,-0.0680814586368915,175.6,1811.0,5396.0,5559.0,
5.512058438518912,-0.0598561619759743,175.7,1807.0,5344.0,5623.0,
5.561331238743998,-0.051630865315057,175.8,1824.0,5415.0,5529.0,
5.610604038969084,-0.0434055686541397,175.9,1815.0,5407.0,5520.0,
5.659876839194171,-0.0351802719932225,176.0,1863.0,5333.0,5975.0,
5.709149639419257,-0.0269549753323052,176.1,1840.0,5355.0,6018.0,
5.758422439644344,-0.018729678671388,176.2,1859.0,5364.0,5972.0,
5.80769523986943,-0.0105043820104707,176.3,1857.0,5345.0,6039.0,
5.856968040094516,-0.0022790853495534,176.4,1838.0,5364.0,5950.0,
5.906240840319603,0.0059462113113638,176.5,1843.0,5338.0,5953.0,
5.955513640544689,0.0141715079722811,176.6,1826.0,5333.0,6015.0,
6.004786440769776,0.0223968046331984,176.7,1899.0,5363.0,6026.0,
6.054059240994862,0.0306221012941156,176.8,1858.0,5371.0,6082.0,
6.103332041219948,0.0388473979550329,176.9,1860.0,5389.0,6366.0,
6.152604841445035,0.0470726946159501,177.0,1868.0,5371.0,6445.0,
6.201877641670121,0.0552979912768674,177.1,1865.0,5355.0,6337.0,
6.251150441895208,0.0635232879377847,177.2,1891.0,5365.0,6341.0,
6.300423242120294,0.0717485845987019,177.3,1853.0,5369.0,6598.0,
6.34969604234538,0.0799738812596192,177.4,1838.0,5358.0,6666.0,
6.398968842570467,0.0881991779205364,177.5,1910.0,5378.0,6423.0,
6.448241642795553,0.0964244745814537,177.6,1872.0,5380.0,6499.0,
6.49751444302064,0.104649771242371,177.7,1857.0,5418.0,6674.0,
6.546787243245726,0.1128750679032882,177.8,1916.0,5400.0,6725.0,
6.596060043470812,0.1211003645642055,177.9,1975.0,5506.0,6716.0,
6.645332843695899,0.1293256612251235,178.0,1942.0,5510.0,6726.0,
6.694605643920985,0.1375509578860421,178.1,1939.0,5509.0,6688.0,
6.743878444146072,0.1457762545469608,178.2,1929.0,5532.0,6748.0,
6.793151244371158,0.1540015512078794,178.3,1972.0,5508.0,6814.0,
6.842424044596244,0.1622268478687981,178.4,1956.0,5536.0,6818.0,
6.891696844821331,0.1704521445297167,178.5,1999.0,5553.0,7276.0,
6.94000190194169,0.1777096980858977,178.6,2019.0,5567.0,7328.0,
6.989088297975178,0.1857485905551987,178.7,2018.0,5569.0,7330.0,
7.038360037160399,0.1939728261762497,178.8,2027.0,5553.0,7347.0,
7.0876328373854856,0.2021981228371683,178.9,2054.0,5605.0,7338.0,
7.136905637610572,0.210423419498087,179.0,2079.0,5316.0,7388.0,
7.186178437835658,0.2186487161590056,179.1,2095.0,5339.0,7409.0,
7.235451238060745,0.2268740128199243,179.2,2109.0,5381.0,7323.0,
7.284724038285831,0.2350993094808429,179.3,2136.0,5357.0,7383.0,
7.333996838510917,0.2433246061417616,179.4,2194.0,5402.0,7442.0,
7.383269638736004,0.2515499028026802,179.5,2244.0,5385.0,7488.0,8337.0
7.43254243896109,0.2597751994635989,179.6,2234.0,5447.0,7514.0,8494.0
7.481815239186177,0.2680004961245175,179.7,2253.0,5492.0,7559.0,8525.0
7.531088039411263,0.2762257927854362,179.8,2230.0,5631.0,7674.0,8545.0
7.580360839636349,0.2844510894463548,179.9,2209.0,5639.0,7709.0,8505.0
7.629633639861436,0.2926763861072735,180.0,2286.0,5617.0,7756.0,8560.0
7.678906440086522,0.3009016827681921,180.1,2267.0,5684.0,7813.0,8725.0
7.728179240311609,0.3091269794291107,180.2,2272.0,5675.0,7834.0,8761.0
7.777452040536695,0.3173522760900294,180.3,2282.0,5667.0,7871.0,
7.826724840761781,0.325577572750948,180.4,2333.0,5567.0,7869.0,8983.0
