seq,sec,nsec,X,Y,Z
2092,241,559000000,7.398430595991585,-0.9605352163763596,1.6000041130644953
2093,241,659000000,7.427470401838281,-0.9496597470943008,1.6000049857354692
2094,241,759000000,7.456522651987766,-0.938774967548913,1.5999934141036567
2095,241,859000000,7.485552450104892,-0.927866048800878,1.600004294504201
2096,241,959000000,7.514594632637746,-0.916987158084922,1.6000027904890186
2097,242,59000000,7.543638101714735,-0.9060954420413868,1.5999999999296994
2098,242,159000000,7.572686514007974,-0.8952145977757945,1.59999226615413
2099,242,259000000,7.601719458567405,-0.8843386869937878,1.6000000001123698
2100,242,359000000,7.630769055297454,-0.8734521337143661,1.5999910818999918
2101,242,459000000,7.636435180411492,-0.9042111686465252,1.600000000023028
2102,242,559000000,7.635906773774193,-0.9460395351095774,1.6000000000143846
2103,242,659000000,7.635378367143881,-0.9878679015656452,1.600000000012726
2104,242,759000000,7.63484996051434,-1.0296962680209494,1.6000000000118328
2105,242,859000000,7.634321553883306,-1.071524634477736,1.600000000009454
2106,242,959000000,7.633793147249943,-1.1133530009368515,1.6000000000047476
2107,243,59000000,7.633240035670374,-1.1551813674059717,1.5999999999900367
2108,243,159000000,7.632388151209619,-1.19700973386942,1.5999999999809968
2109,243,258000000,7.631421035943006,-1.238847652995412,1.5999904473094126
2110,243,359000000,7.630491758803569,-1.2806664667784131,1.59999999998082
2111,243,459000000,7.629579738580823,-1.3224942092885763,1.6000006239250653
2112,243,558000000,7.628617497814052,-1.3643329993343534,1.5999902003336957
2113,243,659000000,7.627251312677793,-1.406160714277297,1.599990851845159
2114,243,759000000,7.625508029443111,-1.447989090422706,1.5999908421541589
2115,243,859000000,7.623530176120384,-1.4898082990663406,1.5999999999649317
2116,243,959000000,7.621405477966959,-1.531646034546679,1.599990630939
2117,244,59000000,7.619179094626874,-1.5734717715162243,1.5999932604238625
2118,244,159000000,7.616895804885514,-1.6152936351645697,1.599999763229924
2119,244,259000000,7.61454970867698,-1.657130082772349,1.5999916820765518
2120,244,359000000,7.612167953031832,-1.6989597170250523,1.5999904142782564
2121,244,459000000,7.6097475902318195,-1.740787297389293,1.5999912003684231
2122,244,560000000,7.607310780198232,-1.7826154419205988,1.599991422291524
2123,244,659000000,7.604861354783046,-1.8244376308344152,1.5999975998321143
2124,244,759000000,7.60119760783581,-1.8362374338695,1.600828335450027
2125,244,859000000,7.594989373764212,-1.8384691842488143,1.6023028177594432
2126,244,959000000,7.587874769855383,-1.84208609361694,1.604060838950864
2127,245,59000000,7.580231158491144,-1.84714682383061,1.606152765913631
2128,245,159000000,7.572304346191286,-1.8527509677848208,1.608887783978944
2129,245,259000000,7.564146653843851,-1.860336617496936,1.6121693607551844
2130,245,359000000,7.555926118799435,-1.869590906992485,1.6160244319976482
2131,245,459000000,7.548648959135289,-1.8803370449007024,1.620577412898892
2132,245,559000000,7.5402119946679855,-1.8924609510591144,1.6265259758432171
2133,245,659000000,7.530081583459444,-1.9078357890874744,1.6335848353465017
2134,245,759000000,7.52632677313658,-1.9089264826483288,1.6418828569251849
2135,245,859000000,7.52456565372803,-1.909659854446201,1.6461522042122798
2136,245,959000000,7.523182388387486,-1.9096598507753677,1.6480232019424907
2137,246,59000000,7.522073882798946,-1.9096598478337472,1.6488633700089126
2138,246,159000000,7.52113241319256,-1.9096598453354223,1.649076570604282
2139,246,259000000,7.520292507796473,-1.9096598431066316,1.648908443957927
2140,246,359000000,7.519514363673733,-1.9096598410417416,1.6485083923957216
2141,246,459000000,7.518773778990985,-1.909659839076525,1.647967283735435
2142,246,559000000,7.518056036544437,-1.9096598371719264,1.6473403841921213
2143,246,659000000,7.5173521862102435,-1.9096598353041927,1.6466613067794675
2144,246,759000000,7.516656784854359,-1.9096598334588817,1.6459504949400177
2145,246,859000000,7.515966522088807,-1.9096598316272064,1.6452203823601022
2146,246,959000000,7.515279384584487,-1.9096598298038243,1.6444785311909451
2147,247,59000000,7.514594147854046,-1.909659827985487,1.6437295407199597
2148,247,159000000,7.513910067172267,-1.909659826170217,1.64297620822485
2149,247,259000000,7.513226689600728,-1.9096598243568133,1.642220235004129
2150,247,359000000,7.512543739663855,-1.9096598225445445,1.641462655783892
2151,247,459000000,7.511861049818174,-1.9096598207329656,1.6407040998822748
2152,247,559000000,7.511178518164129,-1.9096598189218064,1.6399449500491623
2153,247,659000000,7.510496082726634,-1.9096598171109027,1.6391854390721756
2154,247,759000000,7.509813705812558,-1.909659815300154,1.6384257085322178
2155,247,859000000,7.509131364497008,-1.9096598134895004,1.6376658445384744
2156,247,959000000,7.508449044837104,-1.909659811678904,1.6369058994623569
2157,248,59000000,7.507766738352815,-1.9096598098683424,1.636145905156037
2158,248,159000000,7.507084439886593,-1.9096598080578024,1.635385880991935
2159,248,259000000,7.506830399474086,-1.9092316527676196,1.63520724470114
2160,248,359000000,7.506651870632352,-1.9096498458204736,1.6352039912054248
2161,248,459000000,7.506478447000356,-1.9092317556024585,1.6352005597253243
2162,248,559000000,7.506305144951236,-1.909231651297295,1.6351971049396945
2163,248,659000000,7.506126619134547,-1.909649844304825,1.6351938438733735
2164,248,759000000,7.505953198792249,-1.9092317542274773,1.6351904044925734
2165,248,859000000,7.505779900022866,-1.90923164980288,1.6351869417965987
2166,248,958000000,7.50560137747609,-1.9096498427889552,1.6351836729654243
2167,249,59000000,7.505427960428161,-1.90923175285256,1.635180225665142
2168,249,159000000,7.50525466494309,-1.9092316483082696,1.6351767550400895
2169,249,259000000,7.505076145670747,-1.9096498412728784,1.6351734784256058
2170,249,359000000,7.504902731921782,-1.909231751477705,1.6351700231870745
2171,249,459000000,7.504729439725597,-1.909231646813464,1.6351665446141566
2172,249,559000000,7.504550923732231,-1.9096498397565973,1.6351632601978607
2173,249,659000000,7.504377513286829,-1.9092317501029132,1.6351597970022702
2174,249,759000000,7.504204224384098,-1.9092316453184617,1.635156310462656
2175,249,859000000,7.504025711674242,-1.9096498382401088,1.6351530182260008
2176,249,959000000,7.5038523045369985,-1.909231748728185,1.635149547054495
2177,250,59000000,7.503679018932287,-1.9092316438232624,1.6351460525293129
2178,250,159000000,7.503500509510469,-1.9096498367234132,1.6351427524537063
2179,250,259000000,7.503327105685976,-1.90923174735352,1.6351392732873815
2180,250,359000000,7.503153823383863,-1.909231642327867,1.6351357707577066
2181,250,459000000,7.5029753172546,-1.909649835206512,1.6351324628245087
2182,250,559000000,7.502801916747456,-1.9092317459789172,1.635128975644417
2183,250,659000000,7.502628637752504,-1.9092316408322736,1.6351254650912803
2184,250,759000000,7.50245013492032,-1.9096498336894032,1.6351221492818098
2185,250,859000000,7.5022767377351025,-1.9092317446043796,1.6351186540689542
2186,250,957000000,7.502103462051872,-1.9092316393364828,1.6351151354733413
2187,251,59000000,7.50192496252129,-1.9096498321720872,1.6351118117688648
2188,251,159000000,7.501751568662589,-1.9092317432299049,1.635108308504205
2189,251,259000000,7.501578296295636,-1.9092316378404928,1.635104781847059
2190,251,359000000,7.501399800071175,-1.909649830654563,1.6351014502288015
2191,251,459000000,7.501226409543578,-1.9092317418554936,1.6350979388932494
2192,251,559000000,7.501053140497463,-1.9092316363443047,1.63509440415546
2193,251,659000000,7.500874647583629,-1.909649829136831,1.6350910646046013
2194,251,759000000,7.500701260391718,-1.909231740481146,1.635087545179022
2195,251,859000000,7.500527994670994,-1.9092316348479177,1.6350840023414357
2196,251,959000000,7.5003495050723155,-1.909649827618891,1.635080654839106
2197,252,59000000,7.500176121220662,-1.9092317391068627,1.6350771273043154
2198,252,159000000,7.50000285882989,-1.9092316333513304,1.6350735763477289
2199,252,259000000,7.499824372550864,-1.9096498261007415,1.635070220875012
2200,252,359000000,7.499650992044054,-1.9092317377326429,1.6350666852117846
2201,252,459000000,7.489595018980666,-1.8984598186985755,1.635117983952223
2202,252,559000000,7.476896474589992,-1.884796443818473,1.6353314705921276
2203,252,659000000,7.464265618330638,-1.8712007570696905,1.635612645363352
2204,252,759000000,7.451488509510389,-1.8574085352129903,1.635747567573683
2205,252,859000000,7.438342967030406,-1.842826328207348,1.6355140561242771
2206,252,959000000,7.424737326063569,-1.8279847337578183,1.6348204461880154
2207,253,60000000,7.410846022101169,-1.8131281499405287,1.633841173256207
2208,253,159000000,7.396953991070576,-1.798271288420522,1.6328611732562066
2209,253,259000000,7.383061960039982,-1.7834144269005143,1.6318811732562062
2210,253,359000000,7.369169929009389,-1.7685575653805072,1.6309011732562058
2211,253,459000000,7.355277897978795,-1.7537007038605,1.6299211732562051
2212,253,559000000,7.341385866948202,-1.7388438423404926,1.628941173256205
2213,253,659000000,7.327493835917608,-1.7239869808204853,1.6279611732562045
2214,253,759000000,7.313601804887015,-1.709130119300478,1.626981173256204
2215,253,859000000,7.299709773856422,-1.6942732577804709,1.6260011732562036
2216,253,959000000,7.285817742825828,-1.6794163962604634,1.6250211732562032
2217,254,59000000,7.271925711795235,-1.664559534740456,1.6240411732562028
2218,254,159000000,7.258033680764641,-1.6497026732204487,1.6230611732562024
2219,254,259000000,7.244952907390298,-1.6354512913136123,1.6228924309124504
2220,254,359000000,7.235503434463998,-1.624473364693156,1.6271033165794682
2221,254,459000000,7.221991822182217,-1.612075186024059,1.629052581019523
2222,254,559000000,7.207483581518343,-1.5990494130268034,1.630158390366884
2223,254,659000000,7.19282221995844,-1.5855742773825812,1.6307780787288817
2224,254,759000000,7.178205753750638,-1.5717190959937006,1.630920568854804
2225,254,859000000,7.163771398160737,-1.5574660661968331,1.6305448828744962
2226,254,958000000,7.14981027370857,-1.5426782980984048,1.6296339762960752
2227,255,59000000,7.135918242677977,-1.5278214365783975,1.6286539762960748
2228,255,159000000,7.122026211647383,-1.5129645750583902,1.6276739762960744
2229,255,259000000,7.10813418061679,-1.498107713538383,1.626693976296074
2230,255,359000000,7.094242149586196,-1.4832508520183756,1.6257139762960735
2231,255,459000000,7.080350118555603,-1.4683939904983685,1.624733976296073
2232,255,559000000,7.066458087525009,-1.453537128978361,1.6237539762960729
2233,255,659000000,7.052566056494416,-1.4386802674583536,1.6227739762960722
2234,255,759000000,7.038674025463823,-1.4238234059383463,1.6217939762960718
2235,255,859000000,7.024781994433229,-1.408966544418339,1.6208139762960714
2236,255,959000000,7.01255508860057,-1.395615042344431,1.6245308079984797
2237,256,59000000,7.000890993275822,-1.3805209618092027,1.6277606877310775
2238,256,159000000,6.989069306539675,-1.3648413169048446,1.630130487739995
2239,256,259000000,6.977036379958122,-1.3490784628997323,1.6320706435330272
2240,256,359000000,6.9647850243922855,-1.3333347633669548,1.6336511248430965
2241,256,459000000,6.952322066330501,-1.317637656080687,1.6348678330257715
2242,256,560000000,6.939658314586772,-1.3020008207451674,1.6357034342406414
2243,256,659000000,6.926805565653989,-1.2864357029416824,1.6361401754289746
2244,256,759000000,6.913773547304851,-1.2709552859815256,1.6361668947162762
2245,256,859000000,6.900519963507212,-1.2555965780938867,1.6358350234658907
2246,256,959000000,6.886869181405539,-1.2405044319226883,1.6350962723947975
2247,257,59000000,6.872977150374946,-1.225647570402681,1.6341162723947973
2248,257,159000000,6.8590851193443525,-1.2107907088826737,1.6331362723947969
2249,257,259000000,6.845193088313759,-1.1959338473626664,1.6321562723947964
2250,257,359000000,6.831301057283166,-1.181076985842659,1.631176272394796
2251,257,459000000,6.817409026252572,-1.1662201243226518,1.6301962723947956
2252,257,559000000,6.803516995221979,-1.1513632628026444,1.6292162723947952
2253,257,659000000,6.789624964191385,-1.1365064012826371,1.6282362723947947
2254,257,759000000,6.775732933160792,-1.1216495397626298,1.6272562723947943
2255,257,859000000,6.761840902130198,-1.1067926782426225,1.626276272394794
2256,257,959000000,6.747948871099605,-1.0919358167226152,1.6252962723947937
2257,258,59000000,6.734056840069012,-1.077078955202608,1.624316272394793
2258,258,159000000,6.720164809038418,-1.0622220936826006,1.6233362723947926
2259,258,259000000,6.706389360470874,-1.0474371694795843,1.6228415983148647
2260,258,359000000,6.692519325050874,-1.0334917847089862,1.6250800586403402
2261,258,459000000,6.677969477673472,-1.0196049441429234,1.6256172243043971
2262,258,559000000,6.663383786223633,-1.005592994676376,1.6255363551850297
2263,258,659000000,6.648978851861249,-0.991261273260961,1.6250814952896209
2264,258,759000000,6.635000641263338,-0.9764905913082788,1.6241876748569457
2265,258,859000000,6.621108610232745,-0.9616337297882716,1.6232076748569453
2266,258,959000000,6.607216579202151,-0.9467768682682642,1.6222276748569449
2267,259,59000000,6.593324548171558,-0.9319200067482568,1.6212476748569444
2268,259,159000000,6.579432517140964,-0.9170631452282496,1.620267674856944
2269,259,259000000,6.565540486110371,-0.9022062837082424,1.6192876748569436
2270,259,360000000,6.5516484550797776,-0.887349422188235,1.6183076748569432
2271,259,458000000,6.537756424049184,-0.8724925606682277,1.6173276748569427
2272,259,559000000,6.523864393018591,-0.8576356991482204,1.6163476748569423
2273,259,657000000,6.509972361987997,-0.842778837628213,1.615367674856942
2274,259,759000000,6.496182682050666,-0.8281261696521353,1.6150080339429354
2275,259,859000000,6.48321929488159,-0.8135787564135135,1.6169376318901758
2276,259,959000000,6.470249191953512,-0.7982080694033651,1.6171015436877925
2277,260,59000000,6.4569138370726655,-0.7828470282163503,1.6166782198375265
2278,260,159000000,6.443138282449507,-0.7678736902889216,1.6158146962449478
2279,260,259000000,6.429246251418913,-0.7530168287689143,1.6148346962449474
2280,260,359000000,6.41535422038832,-0.738159967248907,1.613854696244947
2281,260,459000000,6.401462189357726,-0.7233031057288997,1.6128746962449465
2282,260,559000000,6.387570158327133,-0.7084462442088924,1.611894696244946
2283,260,658000000,6.37367812729654,-0.693589382688885,1.6109146962449457
2284,260,759000000,6.359786096265946,-0.6787325211688777,1.6099346962449452
2285,260,859000000,6.345894065235353,-0.6638756596488704,1.6089546962449448
2286,260,959000000,6.332002034204759,-0.6490187981288631,1.6079746962449444
2287,261,59000000,6.318772244083269,-0.6348558297592349,1.609334248938799
2288,261,159000000,6.304624639298095,-0.6205153932319755,1.608961055371287
2289,261,259000000,6.290637621271203,-0.6057535187082763,1.608076042367595
2290,261,359000000,6.276745590240609,-0.590896657188269,1.6070960423675946
2291,261,459000000,6.262853559210016,-0.5760397956682617,1.6061160423675942
2292,261,559000000,6.248961528179422,-0.5611829341482544,1.6051360423675938
2293,261,659000000,6.235069497148829,-0.5463260726282471,1.6041560423675931
2294,261,759000000,6.221177466118236,-0.5314692111082397,1.603176042367593
2295,261,859000000,6.207988882881012,-0.5172707562109136,1.6038709845453791
2296,261,958000000,6.194566337180694,-0.5022264572794721,1.6033924800586727
2297,262,59000000,6.180775432233668,-0.4872687694886005,1.6025136061422276
2298,262,156000000,6.166883401203075,-0.4724119079685931,1.6015336061422272
2299,262,259000000,6.152991370172481,-0.4575550464485858,1.6005536061422267
2300,262,359000000,6.139708208856398,-0.4431895535595019,1.6004633215814814
2301,262,459000000,6.161018870572592,-0.4613209449041546,1.600110081554918
2302,262,559000000,6.192664898046535,-0.4890548091198738,1.6000020670464905
2303,262,659000000,6.224204821384705,-0.5166825691998228,1.600000156673834
2304,262,759000000,6.255742991041531,-0.5443085755984305,1.5999999999825183
2305,262,859000000,6.287281004006807,-0.5719344253054923,1.5999999999827486
2306,262,960000000,6.318819016976749,-0.5995602750172188,1.5999999999783134
2307,263,59000000,6.350357029949019,-0.6271861247312697,1.599999999971554
2308,263,159000000,6.381895014495351,-0.6548119460193823,1.600000028390734
2309,263,259000000,6.413433055843751,-0.6824378241095616,1.6000000000078485
2310,263,359000000,6.444979995865382,-0.7100726008729739,1.5999910729517293
2311,263,459000000,6.476518778577528,-0.737699220326895,1.5999903032051013
2312,263,559000000,6.508046849851885,-0.7653151283430306,1.6000002448962591
2313,263,659000000,6.539585198639434,-0.7929413138723577,1.5999999090742254
2314,263,759000000,6.571132109623464,-0.8205760615981639,1.5999910110557125
2315,263,859000000,6.602661133552075,-0.848192922268552,1.600000000092617
2316,263,959000000,6.634198783542636,-0.8758184090008919,1.60000036306757
2317,264,59000000,6.665737401807525,-0.9034448640075602,1.5999997577681953
2318,264,159000000,6.697275225834594,-0.9310705247764064,1.5999999467066426
2319,264,259000000,6.728813185533959,-0.9586963212175528,1.5999999999727892
2320,264,359000000,6.7603511984540186,-0.9863221708793928,1.6000000000182422
2321,264,459000000,6.791898635846278,-1.0139574450134308,1.5999905755914972
2322,264,559000000,6.823436824570704,-1.041583470479637,1.5999903998325846
2323,264,659000000,6.8549652373948,-1.0691997200455143,1.599999999974
2324,264,760000000,6.886503250353748,-1.0968255697462457,1.5999999999805603
2325,264,859000000,6.918041263314752,-1.1244514194490345,1.5999999999850645
2326,264,959000000,6.949579276277559,-1.1520772691536203,1.5999999999877703
2327,265,59000000,6.981117289241936,-1.179703118859779,1.5999999999889023
2328,265,159000000,7.012655302207612,-1.2073289685672397,1.599999999988733
2329,265,259000000,7.044193315174287,-1.2349548182756915,1.5999999999875731
2330,265,359000000,7.075731328141626,-1.2625806679848162,1.5999999999857406
2331,265,459000000,7.107269341109346,-1.2902065176943194,1.5999999999835286
2332,265,559000000,7.1388073540772,-1.3178323674039547,1.5999999999811851
2333,265,659000000,7.170345367044994,-1.345458217113533,1.5999999999789003
2334,265,759000000,7.201883380012599,-1.3730840668229205,1.5999999999768053
2335,265,859000000,7.233421392979932,-1.400709916532041,1.599999999974977
2336,265,959000000,7.264959405946971,-1.428335766240863,1.599999999973447
2337,266,59000000,7.296497418913712,-1.4559616159493889,1.5999999999722134
2338,266,159000000,7.328035431880182,-1.4835874656576429,1.5999999999712515
2339,266,259000000,7.359573444846413,-1.5112133153656628,1.5999999999705243
2340,266,359000000,7.391111457812047,-1.5388391650730846,1.599999999970394
2341,266,459000000,7.422649470775707,-1.5664650147785284,1.5999999999722407
2342,266,559000000,7.454187483739241,-1.594090864483842,1.5999999999742187
2343,266,659000000,7.485725496685952,-1.6217174864929804,1.5999999999930157
2344,266,759000000,7.517263113781065,-1.6498916400362444,1.6000003958634128
2345,266,859000000,7.548800258456285,-1.678506248753305,1.600001264153711
2346,266,959000000,7.580347820597609,-1.7073720595499202,1.599991714977905
2347,267,59000000,7.611886274871519,-1.7363782673657946,1.5999912736695148
2348,267,159000000,7.643416169759655,-1.7654666657736495,1.5999995084857566
2349,267,259000000,7.675027478076952,-1.794601398189423,1.5999903640865196
2350,267,359000000,7.7067025595741905,-1.82374080408144,1.599999685157234
2351,267,459000000,7.731715398073561,-1.83418575972031,1.609711522407597
2352,267,559000000,7.756354490529776,-1.8407994688283131,1.6252581675803168
2353,267,659000000,7.783025140327043,-1.850381418977734,1.6398719566260866
2354,267,759000000,7.811532299581488,-1.863682360275834,1.653017917536879
2355,267,859000000,7.840718474116334,-1.8800791587058625,1.6648860489241188
2356,267,959000000,7.870397342553912,-1.9006767784002256,1.6739296065393638
2357,268,59000000,7.904891909941197,-1.9034533231439332,1.6864533115799758
2358,268,159000000,7.925741039718377,-1.9076341611503211,1.705892413180795
2359,268,259000000,7.947751070442271,-1.9092322467777207,1.7212106401468843
2360,268,359000000,7.971991886915184,-1.9095190152282175,1.7326107428711208
2361,268,459000000,7.996832870773527,-1.909519081147054,1.741217689864652
2362,268,559000000,8.021218044954516,-1.9095191458567828,1.7493571961578775
2363,268,659000000,8.045319150472212,-1.909519209812126,1.757204621206809
2364,268,759000000,8.06924288762089,-1.9095192732958588,1.7648686741367312
2365,268,859000000,8.093055502232392,-1.909519336486595,1.7724160654227177
2366,268,959000000,8.116799436394471,-1.9095193994945776,1.7798883468253666
2367,269,59000000,8.140502464459335,-1.9095194623934888,1.7873135921627492
2368,269,159000000,8.164181978138025,-1.9095195252298696,1.7947096295626908
2369,269,259000000,8.187848847109755,-1.9095195880326348,1.8020876408944688
2370,269,359000000,8.211509851634895,-1.9095196508198085,1.8094546190574452
2371,269,459000000,8.23516921352725,-1.909519713602603,1.816814928704549
2372,269,559000000,8.258829556958101,-1.9095197763879868,1.824171293463225
2373,269,659000000,8.282492507567786,-1.90951983918028,1.8315254122070503
2374,269,759000000,8.30615906649744,-1.9095199019821416,1.8388783422497088
2375,269,859000000,8.3282976118465,-1.908370215802518,1.8464507001307016
2376,269,959000000,8.332625383149539,-1.9042349380483492,1.854105506091413
2377,270,59000000,8.335090889086098,-1.9021552618767792,1.8587749884391944
2378,270,159000000,8.336575654292751,-1.90102270508542,1.8616343368554813
2379,270,259000000,8.33751824030585,-1.900399454385674,1.863554981530428
2380,270,359000000,8.3381801247871,-1.9000697751324431,1.864976586143064
2381,270,459000000,8.338737517302448,-1.8998039496246144,1.866246647366989
2382,270,559000000,8.339258106105612,-1.8995409513698167,1.867475554470088
2383,270,659000000,8.340096294948385,-1.8995851286380223,1.8686519892718003
2384,270,759000000,8.340304576443776,-1.899070181543845,1.8698674786895757
2385,270,859000000,8.34090397485321,-1.898819636972812,1.8710931695423996
2386,270,959000000,8.341497512426622,-1.8985243357062236,1.872350149610806
2387,271,59000000,8.342205617077322,-1.8981678160324569,1.873718163733894
2388,271,159000000,8.3429438583109,-1.8977899471709991,1.875146464045012
2389,271,259000000,8.343766063305003,-1.897369559482432,1.876620131276559
2390,271,359000000,8.344618229078028,-1.896951724301946,1.8780990300696467
2391,271,459000000,8.345674452466511,-1.8963592391364237,1.8798136866468356
2392,271,558000000,8.346872964556733,-1.8956827326460872,1.881610335097485
2393,271,659000000,8.34812273200749,-1.8949790589906943,1.88348617662342
2394,271,759000000,8.349326951493858,-1.8943421142997008,1.885327864311449
2395,271,859000000,8.350984083235033,-1.8939281847014908,1.8871495831912988
2396,271,959000000,8.352092704847564,-1.8928875174383613,1.8890836926681909
2397,272,59000000,8.353550226109471,-1.8921345170749573,1.891046453924243
2398,272,159000000,8.35511728662339,-1.891265503812684,1.893304500725934
2399,272,259000000,8.357082150695105,-1.8906679576369945,1.8954766991160148
2400,272,359000000,8.358667080203583,-1.889360141622499,1.897742682333777
2401,272,459000000,8.374088540490321,-1.8547327578360335,1.8976381767678472
2402,272,559000000,8.394048512639552,-1.808921211802764,1.8966581767678468
2403,272,659000000,8.414008484788782,-1.7631096657694942,1.8956781767678463
2404,272,759000000,8.433968456938013,-1.7172981197362245,1.894698176767846
2405,272,859000000,8.453928429087243,-1.6714865737029547,1.8937181767678453
2406,272,959000000,8.473888401236474,-1.625675027669685,1.892738176767845
2407,273,59000000,8.493848373385704,-1.5798634816364152,1.8917581767678449
2408,273,159000000,8.513808345534935,-1.5340519356031457,1.890778176767844
2409,273,259000000,8.533768317684165,-1.4882403895698757,1.889798176767844
2410,273,359000000,8.553728289833396,-1.442428843536606,1.8888181767678436
2411,273,459000000,8.573688261982626,-1.3966172975033362,1.887838176767843
2412,273,559000000,8.593648234131857,-1.3508057514700664,1.8868581767678425
2413,273,659000000,8.613608206281087,-1.304994205436797,1.885878176767842
2414,273,759000000,8.633568178430318,-1.259182659403527,1.8848981767678417
2415,273,859000000,8.653528150579548,-1.2133711133702572,1.8839181767678408
2416,273,959000000,8.673488122728779,-1.1675595673369874,1.8829381767678408
2417,274,59000000,8.69344809487801,-1.1217480213037176,1.8819581767678404
2418,274,159000000,8.71340806702724,-1.075936475270448,1.88097817676784
2419,274,259000000,8.73336803917647,-1.030124929237178,1.8799981767678395
2420,274,360000000,8.753328011325701,-0.9843133832039124,1.879018176767839
2421,274,459000000,8.773287983474932,-0.9385018371706536,1.878038176767839
2422,274,559000000,8.793247955624162,-0.892690291137395,1.8770581767678385
2423,274,659000000,8.813207927773393,-0.8468787451041363,1.8760781767678376
2424,274,759000000,8.833167899922623,-0.8010671990708776,1.8750981767678372
2425,274,859000000,8.853127872071854,-0.755255653037619,1.874118176767837
2426,274,959000000,8.873087844221084,-0.7094441070043603,1.8731381767678368
2427,275,59000000,8.893047816370315,-0.6636325609711017,1.872158176767836
2428,275,159000000,8.913007788519545,-0.617821014937843,1.871178176767836
2429,275,259000000,8.932967760668776,-0.5720094689045844,1.8701981767678355
2430,275,359000000,8.952927732818006,-0.5261979228713257,1.8692181767678349
2431,275,459000000,8.972887704967237,-0.4803863768380647,1.8682381767678344
2432,275,559000000,8.992847677116467,-0.4345748308048004,1.867258176767834
2433,275,659000000,9.012807649265698,-0.3887632847715362,1.8662781767678336
2434,275,759000000,9.032767621414928,-0.342951738738272,1.8652981767678327
2435,275,859000000,9.05272759356416,-0.2971401927050078,1.8643181767678327
2436,275,959000000,9.07268756571339,-0.2513286466717436,1.8633381767678323
2437,276,59000000,9.09264753786262,-0.2055171006384821,1.862358176767832
2438,276,159000000,9.11260751001185,-0.1597055546052207,1.8613781767678317
2439,276,259000000,9.13256748216108,-0.1138940085719593,1.860398176767831
2440,276,359000000,9.152527454310311,-0.0680824625386978,1.8594181767678304
2441,276,459000000,9.172487426459542,-0.0222709165054358,1.8584381767678304
2442,276,559000000,9.192447398608772,0.0235406295278262,1.8574581767678295
2443,276,659000000,9.212407370758005,0.0693521755610883,1.8564781767678291
2444,276,759000000,9.232367342907231,0.1151637215943497,1.855498176767829
2445,276,859000000,9.252327315056464,0.1609752676276111,1.8545181767678285
2446,276,959000000,9.272287287205694,0.2067868136608726,1.853538176767828
2447,277,59000000,9.292247259354925,0.2525983596941342,1.852558176767828
2448,277,159000000,9.312207231504155,0.2984099057273984,1.8515781767678272
2449,277,259000000,9.332167203653386,0.3442214517606626,1.8505981767678268
2450,277,360000000,9.352127175802616,0.3900329977939268,1.8496181767678264
2451,277,459000000,9.372087147951849,0.435844543827191,1.848638176767826
2452,277,560000000,9.392047120101076,0.4816560898604552,1.8476581767678253
2453,277,659000000,9.412007092250308,0.5274676358937161,1.846678176767825
2454,277,759000000,9.431967064399538,0.5732791819269748,1.8456981767678249
2455,277,859000000,9.451927036548769,0.6190907279602335,1.844718176767824
2456,277,960000000,9.471887008698,0.6649022739934921,1.843738176767824
2457,278,59000000,9.49184698084723,0.7107138200267508,1.8427581767678236
2458,278,159000000,9.51180695299646,0.7565253660600094,1.841778176767823
2459,278,259000000,9.531766925145693,0.8023369120932681,1.8407981767678223
2460,278,359000000,9.55172689729492,0.8481484581265267,1.839818176767822
2461,278,459000000,9.571686869444152,0.8939600041597854,1.8388381767678217
2462,278,559000000,9.591646841593382,0.939771550193044,1.8378581767678213
2463,278,659000000,9.611606813742611,0.9855830962263028,1.8368781767678208
2464,278,759000000,9.631566785891843,1.031394642259569,1.8358981767678204
2465,278,859000000,9.651526758041074,1.0772061882928388,1.83491817676782
2466,278,959000000,9.671486730190304,1.1230177343261083,1.83393817676782
2467,279,60000000,9.691446702339537,1.1688292803593785,1.8329581767678191
2468,279,159000000,9.681097771845316,1.1873238783422702,1.8307781068363176
2469,279,259000000,9.66766491527871,1.2083115084464282,1.8287890965161224
2470,279,359000000,9.653143246710936,1.2319685361195032,1.826700533160955
2471,279,459000000,9.63957184775297,1.2580151459893163,1.82581479367512
2472,279,559000000,9.62884176861686,1.2876703099201314,1.82634950506488
2473,279,659000000,9.623395066276707,1.3220911302750888,1.8280284036089136
2474,279,759000000,9.625954490557891,1.361618404207387,1.830190059495498
2475,279,859000000,9.63838594527819,1.4051125533363535,1.831795034538137
2476,279,959000000,9.62245324649822,1.4237206220237493,1.827437816833959
2477,280,59000000,9.621192768426704,1.4420488914289835,1.8183612827659228
2478,280,159000000,9.615232550648743,1.457382100015895,1.810053093886487
2479,280,259000000,9.60570621127352,1.4738822971369134,1.80299314687622
2480,280,359000000,9.596114684526404,1.4904954027365622,1.7957297835122454
2481,280,459000000,9.586483491870371,1.5071772120943072,1.788342656414612
2482,280,559000000,9.576828162255485,1.5239008281275477,1.7808802269420605
2483,280,659000000,9.56715814428208,1.5406498852878887,1.7733719797233671
2484,280,759000000,9.557479186867887,1.5574144261014304,1.7658358537705228
2485,280,859000000,9.54779478785812,1.5741883920882755,1.758282763563966
2486,280,959000000,9.538107075453462,1.590968097075874,1.7507193497239026
